@relation 'letter_test_30pct.txt_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A17-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R11,16'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
0.020495,0.037261,-0.084234,-0.025511,-0.015865,0.013575,-0.014844,-0.050047,0.026008,-0.009919,0.042368,-0.047591,0.010551,0.009168,10
-0.045883,-0.012279,0.006378,-0.010545,0.008342,-0.020651,0.045527,0.029897,0.040389,0.026615,-0.03956,-0.005537,0.085722,-0.012356,6
0.022184,-0.018208,0.003101,0.031591,-0.017384,0.011142,0.055295,-0.000435,0.046051,-0.003034,0.00619,-0.00404,0.010183,-0.009775,18
-0.000159,-0.034383,-0.017504,0.006511,-0.026199,-0.019216,-0.004775,0.019337,0.014678,-0.01905,-0.064274,-0.010787,0.029591,-0.034564,23
-0.008486,0.031081,0.006209,0.008789,0.00806,0.012562,-0.026988,-0.016166,0.005183,-0.02925,0.003395,-0.011275,-0.024262,-0.006385,14
0.052083,0.023569,-0.007363,0.016576,-0.029406,0.010068,0.026417,-0.006097,-0.006649,-0.012698,0.023725,-0.015684,-0.015755,-0.016714,2
0.02741,0.00343,-0.022064,0.000865,0.048683,0.008602,-0.028083,0.009301,-0.028258,-0.020056,-0.022417,-0.002175,-0.007943,-0.017518,25
0.012609,0.041843,-0.114363,0.033189,-0.041819,-0.002758,-0.023199,-0.076742,0.016019,-0.010329,0.018224,-0.01265,0.027157,-0.018314,10
0.010985,0.005254,0.022947,-0.018244,0.001172,-0.040203,-0.072131,-0.011463,0.06301,-0.024429,-0.014252,-0.008072,0.004697,0.009246,12
-0.017741,0.01101,-0.0011,0.001701,-0.017254,-0.044755,0.008869,0.002724,-0.015896,-0.03101,-0.016604,0.033003,-0.01474,-0.011954,14
-0.021616,-0.03536,-0.035043,0.004772,-0.0491,-0.018953,-0.038359,0.012107,0.062632,0.010516,-0.027411,-0.016141,-0.023177,-0.021936,22
-0.028126,-0.019826,0.015207,-0.057722,-0.01752,-0.007268,-0.014561,-0.048549,-0.014676,0.006003,-0.021649,0.059478,0.014923,-0.023513,17
0.026587,0.024434,0.028484,-0.061976,-0.006156,0.020197,0.028942,-0.022206,0.002554,0.008306,0.00396,0.007786,-0.004193,0.022315,9
-0.010348,-0.028923,0.005964,0.001629,0.029614,-0.002407,-0.003284,0.021733,-0.005818,-0.023551,0.024322,-0.004258,-0.024542,-0.018894,12
-0.011141,0.038973,-0.059919,0.019546,-0.023399,0.035098,0.005549,-0.038903,0.022674,0.007463,0.02664,-0.057971,0.038923,-0.008813,10
0.024452,-0.005716,-0.007898,0.019855,-0.021071,-0.031525,-0.006434,-0.031883,-0.004838,0.008729,0.000005,-0.074377,-0.048842,-0.015431,10
-0.023173,0.043299,0.003226,-0.01325,0.014597,0.028669,-0.010245,0.003694,0.001449,-0.022887,0.022105,0.003928,-0.018137,-0.003433,7
-0.005705,0.01344,0.016794,-0.014071,0.038117,0.020347,0.005687,0.021838,0.018341,-0.044876,0.016697,-0.013309,0.009428,-0.010126,1
-0.04794,0.059918,-0.027006,-0.051976,0.01924,0.002819,0.033967,0.024704,-0.051649,0.029841,-0.023645,-0.019067,-0.033815,0.008413,11
-0.005304,0.002474,-0.000264,0.005284,0.016906,0.022656,0.020212,-0.02449,0.039441,-0.009185,-0.010083,0.023348,-0.019243,0.01305,5
-0.010796,0.022144,0.004081,-0.027883,-0.040272,-0.003621,0.056062,-0.061447,-0.007046,0.022239,-0.020028,0.05436,-0.00803,0.022569,9
0.025246,-0.000175,0.005511,-0.021163,0.010698,0.000526,0.013938,0.013288,0.030013,-0.004131,0.010395,0.039222,-0.006093,-0.026789,3
0.002036,-0.012982,0.009124,0.053929,0.009948,0.019423,0.032057,0.009886,0.022787,0.005413,-0.016582,-0.020409,0.015747,-0.019148,14
-0.025046,0.025135,-0.024751,-0.028855,-0.018493,0.039234,-0.014485,-0.037787,-0.001695,0.015389,0.016983,0.007395,-0.013954,-0.022039,10
0.018455,-0.025427,-0.026948,0.011836,-0.003235,0.004484,0.025745,0.019546,-0.019926,0.015308,0.028925,-0.037465,-0.035752,-0.016429,2
0.009352,0.019771,0.032681,-0.007193,0.020591,0.014826,-0.011649,0.005993,-0.010989,-0.023923,-0.000127,-0.033638,0.002878,-0.02264,6
-0.012461,0.009524,-0.027552,-0.04612,-0.036049,0.07607,-0.022283,0.009739,-0.007873,-0.037112,-0.087991,0.000625,0.034474,0.063811,19
0.024317,-0.006676,-0.023692,0.023078,-0.038097,0.02339,-0.003311,0.02599,0.04882,-0.046274,-0.018283,-0.031312,-0.00731,0.048106,24
0.021101,-0.006086,-0.038667,-0.02529,0.01345,0.019776,-0.049882,0.027561,-0.015493,-0.022806,-0.020601,0.000708,0.029783,-0.052233,23
-0.020372,-0.013921,0.003759,0.017648,0.007093,0.013449,0.046296,-0.017479,0.047322,-0.022549,0.013274,0.037325,-0.013121,-0.000523,15
-0.02298,-0.010176,-0.044881,-0.022957,-0.01709,-0.033833,0.041472,-0.001346,0.013772,-0.029377,0.059092,-0.007558,0.008391,0.051978,21
0.02741,0.00343,-0.022064,0.000865,0.048683,0.008602,-0.028083,0.009301,-0.028258,-0.020056,-0.022417,-0.002175,-0.007943,-0.017518,25
0.017232,0.006108,0.018144,-0.00049,0.027369,0.031211,0.024653,-0.017779,0.065387,-0.018569,0.007962,-0.002538,-0.030962,0.008528,5
0.036271,0.027231,-0.006451,0.014689,0.016036,0.036389,-0.002307,-0.023975,-0.070751,-0.008349,0.003359,-0.065946,-0.051052,-0.035744,4
-0.0367,0.003512,-0.031136,0.004744,0.012774,-0.014711,-0.0374,0.028096,0.039975,-0.015254,-0.030964,0.065384,-0.006636,-0.01579,13
-0.073424,0.038324,-0.064288,0.029327,0.049441,-0.110184,0.030074,0.010096,0.017821,0.088908,-0.084874,-0.062757,-0.039149,0.006913,11
-0.02673,-0.02892,-0.019678,-0.002349,0.023026,0.011265,-0.036281,-0.011843,-0.009652,0.012136,0.054055,0.017358,-0.048419,-0.016378,22
0.024917,0.009533,0.001442,-0.015771,0.036528,0.040963,0.001867,0.0049,-0.012307,0.030604,-0.049735,-0.022128,-0.01126,0.029047,8
-0.029106,0.048535,-0.066001,0.037015,-0.015873,0.014961,0.000648,-0.055467,0.016248,0.00978,0.003483,-0.018308,-0.008299,0.00997,20
0.008856,0.020993,-0.039491,0.004636,0.002703,0.019019,0.022431,-0.027067,0.003973,0.027109,-0.004738,0.011525,0.068113,-0.030757,25
-0.047816,0.024649,-0.002049,-0.032775,-0.00361,0.039483,-0.025514,0.033446,-0.00314,0.013113,-0.043994,-0.029517,-0.003318,-0.033282,13
-0.049396,0.036563,0.036203,0.028098,-0.016613,-0.048731,-0.03349,0.017386,0.01224,-0.039503,-0.038006,0.015793,-0.017859,-0.006872,13
0.024341,-0.03023,0.016344,0.034055,0.030565,0.006092,0.009918,0.01841,-0.002907,-0.051365,-0.002574,-0.014976,0.017401,-0.048413,18
-0.000516,-0.016531,0.003628,0.007157,0.019464,-0.023993,0.024153,0.000124,-0.027974,-0.059744,-0.004521,-0.000208,0.031196,0.000816,18
0.013689,-0.04849,-0.027986,0.015396,0.022998,-0.012178,0.007809,0.007627,-0.019047,-0.006627,-0.022893,-0.017211,0.005104,-0.015937,11
-0.020072,-0.006022,-0.001675,-0.015165,0.012606,0.002282,0.029363,-0.015815,-0.026394,-0.019587,0.005672,0.047596,0.013237,0.005132,1
0.035969,0.00735,-0.010946,-0.01165,0.013787,0.021921,-0.028524,0.003485,-0.01572,0.013905,0.004227,-0.032686,-0.048845,-0.025396,10
0.042111,-0.014843,-0.01936,-0.031334,-0.003974,0.019488,-0.008557,0.010734,0.00736,0.020044,-0.007794,0.011026,-0.027519,-0.027489,10
-0.016772,-0.014807,-0.033968,0.010222,-0.03332,0.001999,-0.00944,0.018022,-0.033507,-0.0604,0.002094,-0.019522,-0.021989,-0.053215,20
0.023523,-0.066566,0.01779,0.025914,0.005197,0.01211,0.053003,-0.012742,0.001126,0.01231,-0.048873,0.003384,0.033973,-0.009751,9
-0.021199,-0.006305,-0.049337,-0.013862,-0.056822,0.021857,0.017889,0.022435,0.001162,-0.041919,-0.027781,-0.015576,0.013337,0.059069,21
-0.029226,-0.014378,-0.00199,-0.010308,0.00071,0.037144,0.00901,0.008637,0.004301,-0.000499,0.006979,-0.032445,0.014049,-0.028666,17
0.013106,0.009369,-0.021204,0.009233,-0.000107,0.047607,0.021824,0.015064,0.027975,-0.003494,-0.015058,0.006828,0.024045,-0.032094,19
0.012841,0.014351,0.046224,-0.005687,0.010726,-0.023787,-0.063944,-0.026258,0.068029,-0.012163,-0.004829,-0.041225,-0.015154,0.000592,12
0.058768,0.01113,0.054826,-0.00922,-0.06093,-0.050183,0.055103,-0.010974,-0.016705,0.009283,-0.037503,0.097141,0.008713,-0.012215,9
-0.070655,-0.007225,0.009555,-0.01878,-0.014139,0.016923,0.009991,0.012252,0.008925,0.025376,-0.032251,0.110283,-0.038033,-0.02355,13
0.001613,0.031064,0.019882,-0.001934,0.016488,0.001202,0.008192,-0.000607,0.016613,-0.030879,0.020648,0.015688,-0.004263,-0.001999,14
-0.080834,0.001363,-0.005206,0.008528,-0.05264,0.060963,-0.024439,0.041339,-0.017927,0.038875,-0.005508,-0.027295,-0.079695,-0.073245,12
-0.046864,-0.046294,0.00509,-0.050488,-0.063878,-0.039973,0.0502,0.019375,-0.000711,-0.01396,-0.043539,-0.024774,-0.014755,-0.038833,0
0.048149,-0.036628,0.007536,0.006406,-0.014424,-0.01481,0.013842,0.000348,0.001706,-0.025902,-0.006243,-0.03563,-0.019951,0.015256,16
0.052255,0.016712,-0.022501,-0.029843,-0.002765,0.014841,0.027845,-0.016888,0.012002,0.027064,-0.001714,0.028116,-0.017712,0.013247,8
0.004683,-0.032473,-0.070304,0.030227,-0.074555,-0.001762,-0.024373,0.009819,0.024374,-0.030621,-0.072771,-0.005991,0.005051,0.053488,24
-0.006473,0.036887,0.070887,0.003934,-0.000448,0.006899,-0.007721,0.006189,0.031614,-0.044783,0.008635,-0.022545,-0.044811,-0.005378,7
0.010414,0.043736,-0.043898,0.019419,-0.014655,-0.008946,-0.009976,-0.009555,-0.003423,-0.003784,-0.013716,0.006246,-0.009786,0.028942,20
0.043378,0.030179,-0.015226,-0.002631,0.063643,0.042871,-0.020948,0.013763,-0.018836,0.004714,-0.016081,0.005167,-0.005513,-0.020908,25
-0.030873,0.025646,-0.013144,-0.058685,-0.059558,0.095887,-0.043257,0.021041,-0.023122,-0.079168,-0.058314,0.003767,0.021703,0.055096,19
0.006107,0.021106,0.020035,-0.039894,-0.001124,0.026335,0.031993,-0.071294,0.007915,0.013601,-0.020801,0.015827,0.000797,0.029363,9
0.028934,0.002083,-0.018154,-0.061656,0.022302,0.014085,0.035115,0.045111,-0.009129,0.001322,-0.040241,0.019326,0.017779,0.059964,8
-0.010664,-0.020363,-0.010443,-0.005045,-0.02965,0.040863,-0.027774,0.067584,0.034711,-0.024628,-0.031572,0.019312,-0.03046,0.023354,22
-0.013979,-0.034427,0.042896,0.025525,0.004143,0.016334,0.036744,0.004342,0.038943,0.021614,-0.021686,0.020645,-0.000776,-0.047805,15
0.013917,0.016512,0.024772,0.008,0.01946,0.00913,-0.023623,0.000689,0.002266,-0.014954,-0.020992,-0.0035,-0.024315,-0.006527,14
-0.006784,-0.009785,-0.045763,-0.021197,0.000633,-0.005286,-0.011131,-0.009358,-0.037307,-0.006157,0.022491,-0.030193,0.023921,-0.020793,10
-0.001845,0.00216,-0.051419,0.018341,0.043924,0.045693,-0.021854,-0.012455,0.041418,0.008766,-0.058073,0.042445,0.029023,0.006215,19
0.024724,-0.006415,-0.038852,-0.004904,-0.009803,0.008401,0.000116,-0.046525,-0.025322,0.017337,0.00944,0.014879,0.018441,-0.041603,25
0.008538,-0.023376,-0.066498,0.0092,-0.072506,0.004478,0.019137,0.047972,0.029861,-0.038735,-0.061953,0.000569,0.032825,0.042235,24
0.023084,0.0165,-0.03617,-0.00443,-0.000196,0.028117,0.014789,-0.00831,0.00039,0.00179,0.02951,0.010868,-0.018283,-0.012366,4
-0.012104,0.036851,-0.0264,0.016958,0.033611,0.068071,0.016303,-0.027739,0.045302,0.004533,-0.00839,0.009189,-0.021979,0.039452,19
-0.047431,0.015847,0.033665,0.04319,0.004973,0.058761,-0.000815,-0.041716,0.000136,0.046394,-0.008869,-0.011755,0.057598,-0.066536,1
-0.053033,0.019268,-0.054873,0.057398,-0.042297,0.042105,-0.021015,-0.032043,0.105052,0.027423,0.016863,-0.049297,0.005463,-0.031502,22
-0.014396,-0.034913,-0.053371,0.025245,-0.019608,0.001411,0.04884,-0.00094,-0.04508,-0.005545,0.044808,-0.028379,-0.041223,-0.007471,2
0.01922,0.03746,-0.023164,-0.049745,0.006959,-0.0011,0.025474,0.031381,-0.036185,0.025873,-0.005329,0.006706,-0.029613,-0.037588,11
-0.015378,-0.074619,-0.028817,0.029839,-0.039971,0.006787,0.017313,0.028923,-0.063422,-0.045661,-0.016405,0.023859,-0.065382,0.057843,24
0.002086,0.01386,0.048821,-0.011844,-0.046797,-0.015147,0.073601,-0.004389,-0.028492,0.034395,-0.046189,0.096358,0.003711,0.019461,9
0.003418,0.039487,-0.025779,0.027088,0.052972,-0.02855,-0.039887,0.009617,0.018038,-0.020284,-0.023496,0.024568,0.000147,-0.029595,3
0.003482,0.007112,-0.034384,0.022198,-0.008237,0.03072,0.023337,-0.014078,0.038193,-0.003341,-0.02138,-0.034206,0.00465,0.049136,21
0.026766,-0.037658,-0.020909,-0.007514,0.000441,-0.033573,0.02531,0.00714,0.021351,-0.021947,0.037858,-0.026474,-0.005671,0.019204,21
-0.024936,0.017604,-0.03624,-0.031497,0.006196,-0.001139,-0.039109,-0.011298,0.012345,0.006977,0.015056,0.014566,0.006203,0.010099,3
0.015186,0.00941,-0.043272,-0.02004,-0.006949,0.023537,-0.005663,-0.006763,0.006115,0.007417,-0.013067,0.017536,0.007197,-0.004282,23
0.013185,-0.027932,0.030986,0.006059,0.038471,0.024426,-0.007526,0.02391,0.01412,-0.058174,-0.008119,-0.028213,0.024036,-0.04254,18
-0.011305,0.008673,0.042681,0.012283,0.017583,0.03919,-0.020051,-0.035331,0.006291,0.03279,-0.013609,-0.002223,0.042328,-0.057297,1
-0.013649,-0.020627,-0.01473,-0.014417,0.026305,-0.010844,0.031287,0.003515,-0.003794,-0.034283,0.087759,-0.008622,0.008182,0.029722,1
-0.006061,0.000167,-0.025801,-0.034511,-0.016063,0.01364,0.001024,0.005495,-0.007525,0.015577,-0.000518,0.05657,-0.016561,-0.027207,23
-0.015296,-0.012304,-0.028055,0.011895,-0.005843,-0.004608,-0.002013,0.007864,0.010245,0.005096,-0.000559,0.065563,0.005354,-0.04278,3
-0.032076,-0.032635,-0.033871,0.004112,0.003789,0.00218,0.036661,0.00537,-0.00867,-0.025155,0.023891,0.010323,0.006707,0.021205,23
-0.040248,-0.000036,0.019252,-0.094467,0.016319,0.022884,-0.021171,-0.067585,-0.031697,0.01991,0.011545,-0.006705,-0.001285,0.040255,10
-0.003754,-0.035648,-0.030987,-0.006252,-0.048796,0.026415,-0.015365,0.051913,0.04033,-0.00785,-0.016862,0.011428,-0.036007,0.009784,22
0.021815,-0.008243,0.002419,-0.022581,0.024652,0.000618,0.008371,0.002945,0.014941,-0.005535,0.01191,0.02415,-0.008062,-0.003673,1
-0.015756,-0.007818,-0.032582,0.020125,0.032238,-0.010865,0.028297,-0.005978,0.028202,-0.038134,-0.016862,0.040532,0.00255,0.02971,15
-0.008993,-0.026755,0.023851,-0.03832,0.022147,0.031968,-0.013247,0.000299,-0.005467,-0.025313,0.001243,-0.024213,-0.002787,-0.010685,10
-0.014792,0.018933,-0.043941,0.032188,0.016068,0.046291,0.011907,-0.002672,0.042909,-0.009265,-0.008822,0.029901,-0.02999,0.006577,19
-0.015537,-0.013507,0.01204,0.04931,0.054968,-0.007613,-0.034945,-0.05823,-0.063127,-0.02332,-0.046562,0.009887,-0.027352,-0.011681,1
0.014592,0.021313,0.025784,-0.00914,0.0014,0.006581,0.004673,0.001414,0.018673,-0.023225,0.014774,0.00358,-0.01839,-0.002441,14
-0.015761,0.003313,-0.038933,0.042908,0.020896,0.043814,0.050125,-0.012868,0.031858,0.000576,-0.018018,0.027976,-0.031799,0.051531,19
-0.039746,0.002809,0.060874,-0.019415,0.012703,0.03026,0.020282,-0.026079,-0.032723,-0.030032,0.005859,-0.046992,-0.023264,0.001195,17
0.019734,0.003448,0.014249,0.016354,0.003428,0.016735,-0.013036,0.018375,-0.016383,-0.011142,-0.014658,-0.02423,-0.036886,-0.020253,6
-0.017472,0.008375,-0.004892,0.012042,0.019803,0.030244,0.031244,-0.065069,0.043162,-0.027283,-0.039989,-0.046552,0.003243,0.035834,5
0.030948,0.018419,0.047912,-0.019294,-0.060403,-0.037646,0.066761,-0.025801,-0.022553,0.006428,-0.020241,0.074718,0.010744,0.021382,9
-0.019682,-0.017899,-0.058725,0.021866,-0.075579,0.020551,-0.026935,-0.023754,0.007511,-0.031726,-0.080039,-0.009602,-0.001743,0.048371,24
-0.028106,-0.027425,0.018425,-0.058775,-0.017851,-0.031188,0.053156,-0.000353,0.007821,0.022032,-0.031779,-0.052885,-0.000903,0.005192,0
-0.015303,0.009601,-0.021425,-0.003803,0.007373,-0.02828,0.010953,-0.020763,0.016417,-0.014604,-0.025644,0.011065,0.046378,0.014631,9
0.009734,-0.008567,-0.049,0.000653,-0.067881,0.015393,0.008578,0.066189,0.023871,-0.060145,-0.046724,0.016428,0.033434,0.045678,24
-0.013632,0.010555,-0.009632,-0.019824,0.006189,-0.043063,0.013415,-0.008449,-0.009209,-0.036272,0.023377,-0.007146,0.026098,0.022722,16
-0.021482,-0.011913,-0.049923,0.003212,-0.075694,0.031072,-0.033309,0.011275,-0.001408,-0.052729,-0.080377,0.004379,0.012829,0.057058,24
-0.012158,-0.02388,-0.00443,-0.056133,0.042035,0.019947,-0.021299,-0.043929,-0.005059,-0.012393,-0.018327,-0.041938,0.041658,0.022853,23
-0.006098,-0.010569,0.002372,-0.027966,0.000355,-0.001991,0.001439,-0.002043,-0.006297,-0.01575,-0.005688,0.027434,0.020836,-0.019806,17
0.010309,-0.032371,-0.019541,-0.034141,-0.010328,0.011456,-0.028064,0.025024,0.007946,-0.033415,-0.027646,0.003654,0.004811,0.003198,0
0.006473,-0.007547,0.010421,-0.014316,0.029353,0.000301,0.008302,0.002554,0.033934,0.001597,-0.008596,0.027458,-0.002028,0.000892,3
-0.041189,-0.009009,-0.033085,0.00124,-0.034858,0.005574,0.008496,-0.000702,-0.021664,0.027728,-0.016329,0.094818,-0.016764,-0.059994,23
-0.005666,-0.050821,-0.036837,0.010186,-0.031603,-0.030037,-0.053248,-0.017433,0.052712,0.03247,-0.038237,-0.026641,-0.062575,-0.003358,22
0.033737,0.07989,-0.054852,0.078927,-0.000085,-0.079354,-0.033842,-0.00205,0.063908,-0.038823,-0.012102,0.00543,0.063547,0.040752,20
-0.052574,0.027135,0.001306,-0.029879,0.02471,-0.040811,-0.035252,0.005986,0.01025,-0.034707,-0.020556,0.020777,0.017013,-0.003056,13
-0.017161,0.028644,0.011348,0.027266,-0.000492,0.00346,0.002487,-0.041855,0.004335,-0.011012,-0.007189,0.007537,-0.000624,0.003139,14
-0.003645,-0.016583,-0.011566,-0.015924,0.036527,0.000527,0.015522,-0.005129,0.025349,-0.040784,0.010664,0.004399,0.011872,-0.001486,1
0.035293,0.014043,-0.056628,-0.013017,0.001796,0.009192,-0.000998,-0.019152,-0.012459,-0.000153,-0.007699,0.003587,-0.005504,0.00262,4
-0.031379,-0.049652,0.030624,0.057825,0.03806,-0.003699,0.023822,-0.066308,0.023683,-0.025551,-0.059958,-0.011566,-0.056028,0.025856,15
-0.03614,0.053998,-0.02694,-0.013377,0.054897,-0.072839,0.023117,0.066073,0.037367,0.030156,-0.013958,-0.057273,-0.039712,-0.006647,11
-0.005566,0.05013,-0.008941,-0.050178,-0.008825,0.012505,0.032239,-0.010427,-0.028367,0.038746,-0.002627,-0.012941,-0.000946,-0.007864,11
0.008769,0.024277,-0.064765,-0.004558,-0.023473,0.046182,-0.006197,0.048083,-0.007231,-0.041475,-0.031518,0.040098,0.004986,0.054395,19
-0.02085,-0.00983,-0.024529,0.038854,0.021865,0.012789,0.019284,0.00489,0.017074,0.036001,-0.007564,0.019936,0.043915,-0.043809,3
-0.03398,0.008341,-0.022271,-0.003323,0.047966,-0.028121,0.01745,0.001313,-0.023654,-0.053228,0.017603,0.025388,0.041642,0.022512,1
0.0005,-0.007033,0.030805,-0.088744,-0.035547,-0.008451,-0.046867,-0.045046,0.051022,0.041617,-0.023203,-0.017752,0.071745,-0.03089,12
-0.008484,-0.029423,-0.022572,0.034753,-0.008855,0.029419,-0.005866,0.037984,0.025801,0.031413,-0.062059,0.03697,0.024456,-0.03952,10
0.012072,0.008897,0.019508,-0.008233,-0.019696,-0.024219,0.020013,0.007145,-0.028761,-0.018651,0.003832,-0.006703,-0.024397,0.002318,14
-0.011734,0.025076,0.007783,-0.012007,0.005565,-0.003137,-0.007688,-0.003559,-0.031678,-0.033476,-0.000349,-0.004881,0.021422,0.003846,6
-0.015392,-0.020425,-0.005371,-0.010006,-0.013408,0.008027,-0.000729,0.045425,0.022011,0.001309,0.05764,0.042013,-0.067858,0.014073,22
0.030712,0.035283,-0.03316,0.027031,-0.024778,0.000375,-0.033757,-0.04044,-0.082126,0.015933,-0.035554,-0.016244,-0.060832,-0.026469,2
0.015415,-0.049016,-0.032329,-0.02548,0.009617,-0.008784,-0.020381,0.036134,0.011051,-0.013809,-0.003552,0.013901,-0.011935,0.009826,20
0.033917,0.013621,-0.039705,-0.013995,0.050363,0.026008,-0.004884,0.013513,-0.044195,-0.011848,-0.036057,0.028951,0.013204,-0.004699,25
-0.027023,0.004211,0.010127,0.007609,0.042431,0.048195,-0.023599,-0.040581,0.011602,0.02921,-0.027213,-0.024492,0.058018,-0.036565,1
-0.021315,-0.019524,0.053299,-0.023995,0.01106,0.02291,-0.004748,-0.003177,-0.030897,-0.050925,-0.008477,-0.027526,-0.021431,-0.031293,17
0.014329,0.009459,-0.078415,0.03929,0.017276,0.025272,0.02073,-0.006772,0.037365,-0.004093,-0.024198,0.012652,-0.002879,0.022988,24
0.019966,-0.000583,0.012901,-0.055409,0.003942,0.019534,0.030899,-0.000203,-0.004269,0.023394,-0.053817,0.05274,0.003482,0.027891,9
0.039686,-0.000913,-0.010253,0.019766,-0.020634,-0.007518,0.016364,0.003795,-0.003081,-0.004829,0.011158,-0.026366,-0.015,-0.025109,6
0.00225,-0.002649,0.002072,-0.019092,0.013202,-0.009822,0.027335,-0.010276,-0.011718,-0.002502,0.030855,0.036207,-0.00424,0.00521,1
0.020387,-0.017415,-0.085914,0.03145,-0.051392,-0.042,-0.049246,-0.038989,0.035453,-0.008828,-0.074176,-0.014264,0.023544,0.066332,21
0.053763,0.005983,-0.029271,0.00128,0.035459,-0.012729,-0.017955,0.004881,-0.026026,-0.016163,-0.012585,0.009434,0.002071,0.000834,4
-0.013176,-0.027084,-0.012384,0.004132,0.006927,0.000284,0.010325,-0.016368,-0.014066,-0.030383,0.042488,-0.0215,-0.021263,-0.002809,15
0.006088,-0.005965,-0.073747,0.045312,0.024858,0.044315,0.015303,-0.009957,0.037318,0.015928,-0.039798,0.003732,-0.005722,0.006758,24
-0.010809,-0.006158,-0.05413,0.003369,-0.071267,0.020249,0.018174,0.042682,0.026186,-0.049235,-0.030406,-0.006841,0.024644,0.05474,24
0.030483,-0.006445,-0.023525,0.004371,0.041697,0.003061,-0.034631,0.001313,-0.038258,-0.017356,-0.040652,0.008364,-0.008505,-0.009707,25
-0.024325,0.034244,0.039272,0.014885,-0.010441,-0.040156,-0.044381,0.0253,0.030613,-0.046937,-0.005415,0.014359,-0.036722,-0.026082,13
0.007443,0.019986,0.015958,-0.05274,-0.006643,0.08685,-0.028162,0.012057,0.013795,-0.045451,-0.024569,-0.024541,-0.014581,0.050168,19
0.031276,-0.040712,0.015106,-0.001206,0.038021,0.005476,-0.017489,0.02518,0.004431,-0.058583,-0.020093,-0.011191,0.013498,-0.038047,18
0.021815,0.029099,-0.03959,0.021586,0.011027,0.015805,-0.020832,-0.011369,0.039502,0.000116,-0.00302,0.001396,-0.021265,-0.013947,20
0.020322,0.010741,-0.036366,-0.017511,0.004208,0.032988,-0.005386,-0.0097,0.002402,0.010478,0.000068,0.023794,-0.002758,-0.023944,4
0.033927,0.002436,-0.002371,0.018941,-0.010046,0.006556,0.014024,-0.004538,0.007856,-0.010943,0.018776,-0.019836,-0.021073,-0.027063,6
-0.003625,0.000136,-0.037056,-0.042981,-0.035878,0.064024,-0.044222,-0.017648,-0.01578,-0.031894,-0.083734,0.001059,-0.001084,0.068955,19
-0.025818,-0.026974,-0.024506,-0.04129,-0.010164,-0.012012,-0.046478,-0.008172,0.007626,0.030133,-0.027345,0.008532,-0.024717,0.007637,20
-0.025888,0.035401,0.038316,0.01588,-0.014402,-0.046155,-0.031773,0.0212,0.02236,-0.051423,-0.012279,0.013785,-0.031088,-0.015933,13
0.025357,0.020359,0.033004,0.000313,-0.029498,0.010689,-0.000066,-0.029524,0.021515,0.012045,0.024458,0.007652,0.031778,-0.073973,3
0.02711,-0.000399,0.010539,-0.043959,0.030935,-0.012186,-0.080967,-0.037576,0.028763,0.013823,-0.020111,-0.015421,-0.009466,0.018077,12
-0.007349,-0.006478,-0.024513,0.026371,0.035483,0.030041,0.013495,-0.019071,0.054215,-0.03126,-0.034956,0.028819,-0.00821,0.014168,5
0.017271,0.026538,0.018374,0.012515,0.008826,0.010024,0.002045,-0.017112,0.014054,-0.008309,0.012435,-0.003651,-0.008111,-0.006593,14
-0.001497,0.026194,0.001542,-0.044518,-0.01312,0.095041,-0.043135,0.002046,0.008203,-0.046967,-0.03991,-0.018105,-0.005446,0.051018,19
-0.052042,0.060277,-0.035681,0.001822,0.062142,-0.081793,0.037423,0.048424,0.023137,0.065099,-0.033701,-0.060044,-0.04105,0.001909,11
0.022262,-0.005117,-0.034214,-0.000284,-0.030431,0.026632,-0.011019,0.029356,0.044645,-0.025829,-0.029555,-0.038544,0.003496,0.048869,24
0.026791,0.030792,0.03511,-0.026272,-0.056011,-0.022068,0.061688,-0.033051,-0.010978,0.006887,0.012217,0.065421,-0.008364,0.000283,9
-0.009316,-0.007248,0.001054,-0.009413,0.004934,-0.000628,-0.017976,0.032003,0.029712,-0.009001,-0.034094,0.036494,-0.025256,0.007215,13
0.018655,-0.013773,0.018802,0.005972,-0.013201,-0.013023,0.017525,-0.005566,-0.013697,-0.017125,-0.005987,-0.002276,-0.036329,0.01904,16
-0.030682,0.016386,-0.007609,-0.024368,0.045874,-0.017994,0.013786,0.006596,-0.005379,-0.00512,-0.01639,0.029848,-0.007725,0.050409,3
-0.011505,-0.017927,-0.006008,-0.047598,-0.015521,-0.051072,0.043163,0.00259,0.029799,0.009148,-0.005334,-0.03049,0.029217,-0.011484,0
-0.046473,-0.000401,-0.019439,0.046958,0.030462,0.034443,0.022614,0.006221,0.045607,0.009649,-0.026823,0.024056,0.024965,-0.028472,24
