@relation Bank_training_70pct.txt-weka.filters.unsupervised.attribute.RandomProjection-N11-R1-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute y {0,1}

@data
-2.06054,-11.566548,14.7097,-2.134279,22.053729,7.428444,13.725883,20.642329,-19.947735,-5.003968,-18.303857,1
1.210163,-2.499337,5.857285,-0.723771,14.951112,0.599756,0.013711,3.842192,-8.442777,-3.757043,-7.747651,1
5.583109,-5.75269,9.948874,0.943158,12.242139,1.547731,0.378238,7.48404,-8.772425,-3.137498,-9.13493,1
-4.004594,-4.534514,2.474751,4.475108,13.28205,-6.847801,-8.948653,3.199734,0.466149,3.744684,-5.975221,1
-6.45945,-3.824438,6.753389,7.27657,14.542665,-8.220606,-10.454483,8.556959,1.727674,-0.585584,-6.879328,0
-2.193442,-1.054748,19.276096,-6.04457,18.78813,9.809191,16.63049,16.668645,-22.934699,-2.79654,-12.207136,1
-3.059419,0.136876,16.756124,-5.675511,14.322886,-1.825714,6.563815,6.198029,-14.699127,5.214624,-2.10887,0
0.385025,-1.717356,12.750082,-5.333674,10.731683,-1.825168,7.476566,4.082109,-14.555344,2.328347,-3.94852,0
2.994451,-11.915593,8.310153,8.926215,3.648712,-7.769802,-7.533056,10.124089,6.560974,-6.036035,-10.651486,1
-1.048022,-1.304986,6.192737,-1.54731,24.76297,-1.343091,-3.368161,1.136414,-11.319124,0.203193,-9.233226,1
-2.667109,-2.106405,0.748956,1.334259,20.415091,-5.556583,-10.833494,-3.970665,-2.865411,1.193416,-5.91927,1
0.044453,-3.893425,16.337845,-0.528312,9.904457,-0.123639,5.22314,14.246199,-11.353932,-2.80202,-5.999456,0
0.54618,-8.431967,2.069568,5.563231,4.235168,-6.060296,-7.123022,8.367562,3.490019,-1.57197,-5.58279,0
-7.380218,-12.546142,11.281376,1.727559,28.757008,-11.884521,-6.915545,10.394081,-6.178881,3.313121,-15.085995,1
0.679485,-8.197475,15.295337,1.264612,13.65768,0.034801,-1.851438,20.057713,-6.066557,-6.721968,-10.734979,0
-2.466728,-3.401299,7.795359,4.019349,11.642804,3.42451,4.722904,7.641621,-9.170449,-2.777511,-10.889628,1
0.688284,0.383371,18.488523,-8.71717,15.915286,-2.327435,8.348868,8.146953,-16.770529,3.351851,-2.668352,0
1.02014,-5.391746,11.924882,3.721927,12.232466,-4.223637,0.909192,14.380956,-5.046168,-1.209061,-11.301994,0
0.655512,-6.031942,4.147789,1.860365,6.343957,-1.911211,-3.950244,5.46682,-1.050257,-2.371393,-4.665238,1
1.621366,-2.579912,9.051973,-0.507423,8.690896,2.84896,6.446223,8.730175,-11.926646,-2.508287,-6.435793,1
-1.553679,-2.384279,5.34726,2.039478,10.04833,-0.396992,-2.469378,4.155284,-4.605293,1.404071,-4.717865,1
-0.627476,-7.15125,4.181146,6.316765,1.626104,-1.354625,-0.938064,6.732115,-2.070818,-0.827465,-7.88694,0
-2.393117,0.080344,4.747483,0.620574,11.306095,0.45386,-0.39194,2.17688,-5.536665,-2.11985,-5.02052,1
-4.533552,2.456906,1.217953,-3.674294,23.892925,-3.420271,-5.858152,-0.821993,-9.641375,3.479576,-7.025193,0
2.134185,-8.046081,1.99344,5.887795,3.448667,-10.021947,-15.817341,4.220253,9.677704,-3.119017,-1.636728,0
-0.17666,-3.664965,19.121281,-5.02707,12.985288,7.369129,14.199206,19.13711,-17.443257,-6.64922,-10.891246,1
-3.008071,0.056183,13.520085,-0.883179,12.782676,5.942952,14.714134,16.761637,-19.340332,-2.586201,-12.044689,0
2.266255,-2.404892,23.95581,-9.922513,26.379518,6.321187,15.277628,21.244242,-25.697039,-5.406543,-14.569098,1
-1.121171,-5.053601,12.287716,-7.340662,26.637966,-0.507682,8.66216,9.454814,-22.492278,4.408624,-12.610235,1
-3.053252,-1.818142,10.190492,6.098093,7.099402,3.033201,5.423838,13.735794,-7.680127,-2.926141,-8.795666,1
-2.251196,-5.38373,4.070986,-1.256961,22.840264,-12.431755,-15.2411,5.733318,0.377634,-2.798635,-5.39478,0
-0.095993,-2.475972,8.987583,0.201951,20.591599,-1.761038,0.314056,3.688371,-11.029658,1.198047,-10.218413,1
1.147296,-8.043102,7.711458,5.364033,1.850223,3.262554,-0.604042,10.175352,-0.932509,-10.414027,-7.623212,1
-1.773291,-9.84739,4.903958,7.571841,5.026152,-6.259924,-11.714558,8.270455,8.546588,-4.476738,-7.810909,1
-3.159335,-6.323883,5.225686,4.619955,16.871149,-5.563112,-13.11976,4.165693,0.850388,-3.442589,-7.082581,1
-2.308116,-3.955695,21.78446,-8.132601,20.119621,5.736745,15.499486,22.974802,-24.174681,-5.053233,-13.628715,0
-2.920875,-0.184034,16.973432,-5.248233,15.357577,1.026501,10.282058,8.896276,-18.80573,3.546902,-5.391735,0
-8.875153,0.731667,17.302254,-2.402126,13.256134,4.158957,12.679391,13.133678,-16.000124,3.838793,-7.707513,0
-0.238574,-2.642206,14.827575,-3.783323,13.605433,-1.109057,3.145246,4.092401,-10.29085,-0.126779,-4.473526,1
-9.193811,-0.597936,17.774333,-0.064369,17.009976,8.906471,12.552788,17.33255,-18.425832,-3.829433,-11.352723,1
3.065773,-5.614658,3.644827,-1.045046,5.645058,-4.244913,-3.542091,4.443576,-2.503553,-3.031972,-4.668894,0
-3.04462,0.508766,0.693654,3.969398,4.531437,1.167602,-3.349872,4.519294,0.127327,-1.859428,-2.9964,0
2.29314,-14.345172,7.766863,5.211241,15.471436,-15.811734,-13.62216,4.671208,1.33836,3.156491,-9.514221,1
3.611666,-4.540318,6.032776,-0.026504,6.621868,2.340776,2.64127,7.165929,-7.010805,-2.700875,-6.140992,1
-0.764906,-10.381699,21.045686,-4.472994,16.354108,8.340547,16.951246,24.326936,-25.681597,-1.242815,-13.292671,0
-8.020344,-7.233266,15.382791,3.327162,19.992697,-9.073894,-5.865672,13.89149,-5.930804,1.567532,-8.75358,0
-0.865135,-3.282896,5.679333,-0.504634,9.105403,-1.421791,2.531124,1.071625,-6.538788,0.63709,-4.568716,1
-7.377778,3.486186,6.834429,-3.69714,23.816682,-1.591664,-2.915298,5.224133,-12.158619,2.940396,-6.142699,0
0.448611,-2.688353,16.310643,0.232381,12.755493,4.185489,7.737355,19.450736,-13.583812,-7.32472,-9.734954,0
-3.077213,-5.167171,9.898682,5.321659,7.672039,-0.158105,0.90032,11.808064,-4.215754,-0.777605,-8.443159,0
-1.929481,-3.194781,9.167345,0.121218,25.572251,-7.52711,-14.605322,6.31791,-3.249555,2.455398,-6.527154,0
3.997419,-5.981804,9.547349,1.778582,11.125991,-6.733524,-7.682755,11.991672,-0.057906,-8.650924,-6.093105,0
3.919451,-9.837378,8.33568,0.486745,7.085475,-7.148379,-4.176702,6.033165,-5.047162,1.472631,-4.668696,1
1.821381,-9.02131,8.963648,4.501588,10.672543,-1.199342,3.586655,11.927129,-9.378302,-1.028508,-14.715148,1
-2.991147,-7.242048,10.57273,4.170104,13.131244,-13.043146,-11.554575,7.148584,2.555229,-0.277997,-5.227929,0
0.983902,-5.477514,7.65139,1.309694,5.668957,2.337303,2.425938,4.753432,-5.41919,-5.691058,-6.325306,1
-6.359838,-2.101338,-1.331136,4.988219,6.835924,-0.459732,0.663416,4.536217,-6.066787,2.551979,-6.493566,0
-0.45198,-13.422869,4.477968,8.4746,-0.661972,-4.87603,-9.205472,9.84489,7.3662,-7.090858,-9.703159,0
-1.718452,3.4052,7.084807,-7.670698,24.9305,-3.210983,1.480871,4.637156,-16.076766,1.511964,-7.059268,0
-5.150012,-5.525279,11.116358,5.251206,22.005704,-9.859673,-10.369753,11.24402,-1.038595,2.863487,-11.133272,0
-2.728162,-11.831539,11.209897,8.9474,11.554909,-4.594251,-8.473212,10.093613,1.150299,-3.575741,-11.739337,0
0.035411,1.679739,8.448245,-4.634059,21.464939,-0.206392,3.634398,7.469353,-17.154195,0.335892,-8.501721,0
-6.490237,1.640607,9.151881,-2.199675,20.980757,2.128141,4.8447,7.946384,-17.477829,1.981674,-8.939483,0
-9.84852,3.511876,13.383364,-6.257296,27.569747,1.891624,8.918166,8.084482,-18.876479,6.069748,-10.490235,1
0.240228,0.085685,11.287533,1.069044,12.637978,2.737783,12.849176,15.078308,-17.011854,-0.991673,-13.261956,0
-1.780974,-4.676743,21.425411,-4.527605,18.267409,8.37726,14.144708,19.136778,-20.423975,-5.868232,-13.683389,1
-2.530013,0.16454,0.900708,-4.85203,17.589737,-3.495825,-0.848822,3.632564,-10.873753,1.038944,-5.174728,0
-10.690012,2.508149,15.996391,-6.033408,30.821327,5.346757,12.290714,15.429331,-24.871369,1.366179,-16.240502,0
2.272338,-7.386123,6.27035,-0.578332,23.740269,-13.81076,-18.983419,1.194574,2.148775,-0.83775,-6.483891,0
-1.808464,-3.771823,10.006419,-2.094355,9.74813,-0.933332,5.389691,3.16517,-9.151318,1.443406,-4.482485,1
-4.245378,-5.401234,17.284059,0.038068,22.032445,-6.681041,-6.473469,16.395696,-7.417331,-3.411515,-8.253642,0
0.801752,-2.044308,5.858028,-1.447868,17.323555,-0.171459,-0.778015,3.102641,-8.976876,-2.983913,-7.880857,1
-0.472638,0.940084,3.1828,4.883853,8.273096,-2.156971,1.708385,3.914886,-3.429015,0.721953,-7.610149,0
-8.35823,-4.705027,16.718809,-1.782694,14.609903,0.421527,17.68503,10.990944,-15.741434,4.930504,-11.847753,1
1.393558,-0.593095,8.482899,-5.069066,17.096263,-2.506677,-0.162611,6.135997,-8.9053,-0.137416,-5.46769,0
2.313709,-3.704206,14.619694,-4.765765,27.411815,-5.145776,-3.746831,11.760424,-12.334673,-0.817941,-9.940557,0
-3.150504,-1.414067,5.586898,-1.160357,21.092968,-3.921,-6.574285,-0.079436,-6.548002,3.993993,-6.080197,1
-0.161311,-5.121884,4.149274,0.412171,11.088844,-3.453642,-5.533696,3.987719,-2.118456,-0.825133,-4.931651,1
1.1908,-3.256002,17.79603,-6.284725,17.496788,-2.808127,4.221419,3.546057,-14.494961,2.295901,-5.099737,1
-2.26768,-6.516738,4.044884,6.079386,15.608348,-10.607619,-16.928201,7.11088,3.802695,-2.32942,-4.893923,0
-5.9492,3.576341,2.789212,-2.253846,22.311647,-5.478245,-1.849025,0.566872,-10.76589,5.607061,-7.081501,0
-5.664546,-0.616811,12.616644,0.329129,11.183999,8.137176,12.583726,15.170761,-18.608047,-2.598495,-10.026811,0
-5.928892,2.549494,13.321057,-6.572708,26.053818,2.688018,8.833381,11.58171,-22.478368,0.675041,-10.629415,0
-1.217864,-2.869905,12.555555,-4.521051,27.869775,-6.557284,-6.108642,8.819528,-10.057419,0.950245,-8.561532,0
0.870763,-0.760424,5.854,-1.363361,18.557519,0.575108,2.094527,7.438497,-15.748136,0.648199,-8.829976,0
1.951385,-0.574769,17.570558,-9.69825,32.081927,2.953038,9.051585,14.644633,-25.196097,0.707883,-13.028882,1
4.001681,-4.460083,6.648818,-0.649804,17.578767,-8.22941,-10.509215,5.085598,-2.259372,-0.437636,-5.411309,0
-6.63173,0.249302,8.358319,-1.529426,18.990801,-2.635863,0.601319,5.515429,-8.423917,4.156562,-7.497054,1
0.935181,-12.841841,6.871107,9.687606,2.259304,-11.642447,-15.500497,11.217409,12.102578,-6.522644,-6.143165,1
-1.328968,0.647667,2.082961,2.152171,8.001499,-1.607287,1.796175,4.341533,-7.066615,0.828012,-6.161699,0
-3.343788,-8.133574,6.482004,6.385984,4.693692,0.182464,0.454141,12.927908,-2.852872,-1.332281,-8.324622,0
3.633518,-8.6053,7.789916,-1.604446,18.988876,-3.592139,-4.461483,7.87426,-9.4327,0.98076,-8.227033,1
0.522983,-6.133723,10.597726,-6.892573,14.709578,-5.522054,4.131635,1.910574,-12.08514,5.112172,-5.513324,1
2.304224,-1.975282,14.586149,-6.084251,25.325598,0.218226,3.243174,10.100325,-16.597728,-0.708743,-10.648745,1
3.079792,-0.987236,6.674633,-2.395207,24.023044,-8.303718,-6.732566,3.107335,-7.077423,3.924866,-7.988961,1
-4.796916,-2.703559,11.390377,1.519066,26.290124,-5.850712,-18.521997,10.12176,-0.479437,1.803888,-5.991524,0
-0.904221,-1.53834,5.246954,-1.910812,18.216863,0.726806,-0.202518,1.999034,-10.857221,3.249372,-7.052021,1
0.685503,0.08065,6.06535,-2.715749,21.71781,-7.708568,-5.827037,0.566821,-9.638736,3.805075,-5.003049,0
-0.919401,-5.343396,13.909294,-0.331964,16.250455,-0.104547,4.655886,16.544998,-11.444515,-1.948173,-11.407806,1
6.413246,-13.390913,7.391557,3.718901,1.798099,1.160637,-2.319818,5.722874,0.311422,-10.518222,-9.525767,1
2.062055,-11.558412,7.476725,2.547024,10.150741,-3.390856,-6.62909,5.958488,-1.967482,-2.701716,-7.407234,1
-0.204356,-7.697156,20.905015,2.316985,18.682908,0.519526,6.079951,26.832904,-11.900745,-5.03867,-17.794041,0
-4.673338,-0.503496,8.339669,1.753907,16.113033,-2.410432,5.315732,5.429477,-10.238795,8.781233,-9.298006,0
-4.222112,-7.316377,21.795099,-0.191381,28.269084,-0.426227,0.082472,18.967351,-14.649549,-7.604586,-15.437881,1
2.047325,-5.334016,11.46741,0.297154,24.296712,-5.783534,-12.389788,8.721839,-4.799021,-0.588517,-8.60248,0
5.449433,-2.994098,9.139787,-4.974405,19.164946,-4.80225,-3.535579,5.918405,-7.780962,-1.997164,-6.884384,1
0.308915,-5.383398,5.72841,6.474774,5.531092,-3.067397,-3.985233,7.618797,0.07964,-0.203355,-6.569235,0
-6.745715,3.459553,13.322541,-8.020901,30.798705,1.145587,7.249929,10.10261,-23.546566,2.221301,-10.895828,0
-3.135753,-3.852615,4.435942,2.853303,8.448938,-0.914321,-2.951193,5.561342,-2.102399,-4.330953,-5.296542,1
-2.223579,-0.982819,7.77528,1.737186,23.435146,-6.634989,-11.676139,6.497911,-4.389977,0.302208,-6.253724,0
1.194663,-10.456608,9.213699,0.660396,6.592213,-12.433748,-13.018249,8.776746,6.211695,-2.45986,-0.98175,1
-8.833837,-2.644135,3.486816,-1.250105,14.144915,-6.367272,3.802256,-0.073703,-4.927528,9.936754,-4.096418,0
-2.56267,-2.592082,3.951786,2.992695,15.383231,-5.712145,-5.707839,1.701331,-4.04489,5.089547,-7.094109,0
-1.355589,-4.878706,19.393721,-6.184322,23.7437,-0.747666,3.896021,17.30204,-14.588812,-4.941626,-11.412184,0
-5.897192,-4.902969,10.053268,-1.104789,20.337863,-1.151871,2.127072,2.629519,-11.909036,4.697114,-10.842557,1
-7.173698,-7.18012,13.30075,5.542188,14.687691,0.875281,1.64617,16.132032,-8.766096,0.203233,-11.873274,0
2.272997,-3.75346,3.955204,-0.327683,3.95949,0.302747,3.625829,-0.803424,-8.686858,2.851282,-4.418335,1
-0.364131,0.787408,11.915236,-4.277546,18.785512,3.488998,8.998247,12.47508,-19.88671,-1.924887,-9.988668,0
7.067685,-3.049222,12.569588,-9.593092,20.058031,-1.020556,8.407282,5.814456,-17.614059,2.063045,-8.210469,1
4.043596,-1.394599,27.067785,-5.872209,30.370042,10.24536,18.034718,25.759509,-32.145117,-6.760926,-18.424177,1
4.388037,-11.361079,6.739974,2.435259,14.987779,-10.832978,-16.900795,2.339288,5.206645,-5.708597,-7.476874,1
-7.743824,0.124539,8.136913,5.448791,23.202053,-6.971241,-16.032502,8.84304,1.124934,2.023291,-6.420373,0
2.43707,-1.106638,14.079216,-2.23047,15.860809,5.7351,9.210551,12.609064,-16.326341,-5.954871,-10.541817,1
-2.07104,1.979625,1.913691,5.671705,5.76099,-2.03797,1.861345,4.090732,-2.217026,1.72208,-6.024526,0
1.263342,-2.714612,7.495708,-3.645908,17.216621,0.095075,1.180874,4.076563,-9.409496,-5.484617,-8.501089,1
-0.810122,-11.530838,4.338089,7.392217,13.504836,-12.315692,-17.707298,4.970495,7.348534,-1.40858,-8.063687,0
0.161158,-7.6787,4.423498,5.15472,6.74775,-3.941745,-8.248639,7.497999,1.1653,-1.666652,-4.824958,0
-1.59903,-6.301368,9.801383,4.393556,4.159932,-0.196835,1.760737,11.758223,-2.213918,-3.694179,-8.053504,0
1.173525,-8.902974,8.432547,2.198463,10.792652,-3.667674,-6.256382,5.754972,-2.406822,-1.28645,-6.325541,1
-5.214933,5.641328,15.665285,-3.597556,34.498662,1.773878,11.123739,11.68776,-24.690585,5.858048,-15.619718,1
-0.927016,-4.971049,5.737162,0.266758,12.571218,-4.12947,-5.612073,6.908895,-2.904952,-0.626016,-5.063665,1
-1.805235,-5.140619,11.345134,-1.496972,18.534309,-5.368084,-0.410149,9.531129,-9.57066,2.957211,-8.901632,1
-4.603747,2.30591,4.153393,0.058696,21.21853,-3.24487,-0.487225,2.659518,-12.377418,5.204119,-8.65716,0
-3.761894,-2.479627,4.994967,3.332429,24.148981,-12.349862,-12.088538,1.965242,-1.012389,7.137399,-9.044916,0
1.160801,-6.681816,6.790025,0.614466,15.061853,-7.129087,-10.481655,3.573628,0.107197,-2.351296,-6.168359,1
-0.954173,-0.862796,4.442569,-0.259589,15.261094,-1.804766,-2.59363,4.436349,-6.651027,-1.42741,-5.55057,1
2.58604,-11.460564,8.310896,8.202118,6.021155,-8.541018,-8.324782,9.384539,6.026875,-5.262905,-10.784692,1
-3.05093,1.209106,6.620032,-3.968696,21.105319,-1.285832,1.12631,3.991488,-14.149155,0.828349,-7.818996,0
-1.627206,-12.335763,12.746636,1.174371,17.556243,-3.166105,4.937518,19.768477,-12.912256,-4.952072,-14.249806,0
5.066029,-12.963849,5.93498,5.508073,9.730064,-11.994993,-15.632828,11.567103,7.59641,-6.35136,-6.674537,1
-0.700478,-0.388044,10.880568,-1.62085,10.710939,5.482497,10.588382,13.593058,-16.878736,-3.746749,-8.832933,0
3.590731,-10.85438,6.571424,7.898062,9.551735,-6.141323,-6.433359,7.733468,1.275766,-2.463161,-12.232204,1
-2.200207,-4.923791,10.927854,0.385647,18.983899,-5.92422,-4.319429,9.042489,-4.982542,-0.27228,-9.560493,0
-2.170912,0.015927,2.116889,-0.22032,10.965287,-1.445292,-1.063951,1.582838,-7.340468,-0.278994,-4.909901,0
9.044302,-3.665572,15.219213,-6.620156,21.887044,-0.115271,3.656375,8.024323,-16.405622,-1.295481,-9.935599,1
-1.623445,-2.807454,5.525621,2.805893,3.622682,0.619981,1.799923,9.846422,-6.049277,-4.249008,-5.337407,0
1.720457,-15.500229,1.430757,-2.374966,18.400177,-7.452501,2.415352,8.38736,-7.357899,-0.862441,-13.980638,1
-0.938152,-7.138783,11.162295,2.254491,13.421433,-4.049721,-2.882254,9.984621,-3.186557,-3.094268,-9.990381,1
0.419855,-6.262734,17.620768,-1.395873,32.86882,-4.072534,-0.593922,14.47881,-22.181897,1.860934,-14.754165,1
-2.820372,-3.809773,2.488045,5.329292,16.00694,-13.482274,-16.854796,2.0992,6.422606,-0.60852,-5.015368,0
2.990132,-6.036411,12.956581,3.961618,10.817265,-3.132275,2.48596,16.22118,-5.917745,-2.479719,-11.924904,0
-5.734302,0.198244,20.873883,-3.689875,26.999033,7.553265,12.532737,18.415919,-24.245158,-3.002628,-14.020689,1
1.756628,-4.543617,10.419599,-1.249876,11.026848,4.138792,8.540034,13.368993,-11.769637,-3.21458,-9.425079,1
-0.32337,1.01487,8.310676,-1.314726,15.070888,1.838565,3.21462,6.678508,-10.976161,-2.196437,-6.713131,1
-6.847288,2.219298,6.628681,1.728369,16.227666,-0.421094,6.035487,8.565145,-10.303521,2.970424,-9.560142,0
-2.242578,-1.10525,0.799161,4.048595,12.632648,-0.867442,-8.129453,0.07694,-0.798766,-0.590918,-5.754012,0
-4.472441,-4.102832,3.211224,6.705408,13.536349,-6.799963,-15.415805,6.681299,4.558859,-1.853212,-5.116833,0
-4.225413,-0.979141,8.359914,-5.349744,25.719468,-1.900008,1.427867,5.990795,-12.696978,3.192386,-8.845291,1
-4.946171,2.275671,5.417579,0.759339,15.535125,-1.265447,1.198164,3.379564,-7.35979,1.446815,-6.792501,1
2.03063,0.322344,14.347947,-5.932447,15.708513,5.28604,13.471907,16.565744,-21.384594,-5.19365,-10.402302,0
1.627238,-13.68449,9.891569,4.691782,14.418609,-11.455202,-14.562553,4.248744,0.779493,-3.635707,-7.909019,1
-0.756958,-7.599066,9.965463,4.67005,10.641255,-4.130808,-6.071522,15.072365,0.478949,-3.634855,-9.683899,0
-2.383882,-11.015995,19.962464,-8.456608,19.097213,-13.889473,-4.066927,3.84097,-7.569004,9.819372,-1.111274,1
0.08911,-11.717946,4.310605,1.732119,13.682787,-8.041715,-4.316153,1.579629,-4.481963,4.242918,-8.38795,1
0.611823,-4.104499,7.543994,4.5293,3.520067,0.342561,-0.748074,10.398717,-1.909147,-6.949486,-5.279097,0
-7.638845,1.574432,2.53593,-2.690816,24.117668,-5.216309,-1.908303,0.693477,-11.35533,5.105194,-8.416965,0
1.035023,-6.030931,-1.179393,8.995684,0.765884,-10.616192,-11.474931,8.465131,9.400476,-3.776832,-6.683327,0
-1.665159,1.123057,8.155331,-2.235511,16.002101,1.574691,3.127249,9.11573,-13.756948,-0.93001,-7.300649,0
-4.714019,-1.270002,3.126784,-1.16869,21.128974,-4.628464,-7.439482,0.097343,-6.158559,5.627712,-5.013173,0
0.961209,-4.939986,5.909603,-0.092659,11.732553,-0.530458,-4.718832,0.260302,-2.445989,-2.658386,-6.565988,1
-1.278424,-6.14211,6.001593,4.593426,18.661947,-11.955407,-15.080145,5.044177,2.399986,2.277368,-7.22338,0
-3.404081,-5.481386,1.306645,8.086902,1.31916,-1.050316,-1.117639,7.080326,-1.704738,-2.066705,-7.197449,0
3.854112,-7.586308,4.855311,1.866197,12.321323,-9.828962,-10.179748,9.779493,-4.211774,-4.604094,-7.654124,0
0.107232,-4.161291,8.104791,-2.030713,24.752637,-14.385239,-13.55842,5.924217,-0.494345,1.233409,-7.217089,0
-1.597754,-6.513518,6.258126,4.13555,17.828391,-5.242966,-12.334717,5.266366,-0.555289,-3.940117,-7.838697,1
-2.556853,-14.401055,7.301911,0.569394,11.061646,-2.072597,-2.742037,20.241751,-8.667615,-5.232259,-12.547532,0
-4.961786,-8.522977,18.023275,-2.561034,33.236681,-5.077922,-5.05115,17.649109,-19.118568,1.146892,-15.879729,0
-1.051638,-0.065764,6.70253,-1.52571,25.246215,-9.107017,-10.947339,4.237988,-5.107499,0.424792,-5.612725,0
-0.472223,-5.283767,25.430848,-12.961953,29.346567,-2.133073,13.805127,6.034772,-29.538993,12.662452,-9.181351,1
-3.375291,-3.659288,6.856916,0.919042,13.725198,-0.591628,3.698014,2.594635,-6.348674,-1.354637,-9.702597,1
-4.202094,1.975508,0.317948,0.013334,13.499395,-2.433367,-3.792784,0.387764,-4.508751,1.919987,-2.513722,0
-1.131324,0.577568,11.778409,-1.68231,14.763905,4.762739,7.786743,10.944686,-14.242775,-3.684086,-8.333285,0
-2.804934,-1.218861,6.165312,1.824577,15.618632,-1.237992,-2.443107,1.634418,-4.292477,-1.96468,-8.715502,1
-4.967597,-5.337321,-1.153469,8.078568,1.355167,-1.757781,-1.982836,7.257105,-1.315295,-0.432986,-6.130425,0
-1.578566,-7.785903,8.636296,6.708799,5.00415,-0.570448,-1.282432,8.970814,-0.859824,-2.971803,-8.959081,0
-0.105014,-5.752432,6.131336,3.344674,10.554159,-0.029372,-0.784653,-0.504887,-2.49839,-6.347826,-10.849741,1
2.858564,-4.137443,9.649406,-1.74949,20.740327,-2.782096,-4.052886,8.860473,-12.041649,1.004695,-9.377401,0
-3.613811,-1.108257,5.443042,-0.99608,12.246427,-1.791208,-2.124671,1.931472,-3.256061,-4.069248,-4.969478,0
4.156192,-2.51373,8.493944,0.624775,7.135843,-0.93395,5.500415,13.638644,-9.592915,-5.231771,-8.867516,0
-0.352716,-9.532554,5.201365,9.118966,5.024908,-8.087409,-12.052834,7.104287,7.203944,-2.366482,-6.497533,0
0.772385,-6.350354,6.030121,0.612337,15.291459,-6.564041,-10.400641,-3.783129,0.604242,-4.188383,-6.281664,1
1.00188,-1.483243,4.043459,2.8543,4.113277,2.011173,0.878082,3.73289,-3.439687,-4.579509,-4.500337,1
1.300291,-6.527244,5.989451,-0.838088,20.027715,-7.854181,-7.203816,1.636712,-9.587081,5.761773,-7.298752,1
-3.886926,-5.142928,14.192847,-2.050981,20.08584,-2.398904,-1.669429,11.82649,-8.716696,-2.364336,-9.099342,1
2.585782,-12.756804,9.03158,6.830795,8.623759,-12.686762,-17.520295,9.31564,6.45787,-2.701196,-4.823955,0
-9.289462,-6.591073,7.617557,1.806164,24.614572,-8.962623,-5.663201,13.778819,-8.640444,0.562769,-15.87031,0
-1.404832,-0.995904,6.323156,-1.205857,15.844179,1.024021,1.265144,5.0418,-9.665244,-2.341045,-7.171915,1
-1.604916,-4.337559,2.932861,4.628398,5.460149,-0.14095,-1.323401,8.336465,-5.711417,-2.39044,-5.932075,0
-7.862676,-1.812538,24.037764,-5.249655,16.90041,2.20817,15.282565,12.481939,-20.000543,3.249464,-8.587151,0
2.588582,-0.131081,5.043457,3.294192,6.851617,0.626895,2.939798,6.113157,-5.639709,-2.423771,-6.774663,0
